Target,Drug,NCT_ID,URL,Phase,Status,Outcome_type,Biomarker_category,Measure,Time_frame,Conditions,PD_neuro
DRD2,Olanzapine,NCT06107803,https://clinicaltrials.gov/study/NCT06107803,Phase 1,Completed,secondary,PK,Plasma PK Parameter for Olanzapine AUC Inf,Treatment Phase 2 (Day 8 through Day 17),Negative Symptoms in Schizophrenia,No
DRD2,Olanzapine,NCT06107803,https://clinicaltrials.gov/study/NCT06107803,Phase 1,Completed,secondary,PK,Pharmacokinetic Evaluation of Co-administration Versus Roluperidone Monotherapy - Maximum Plasma Concentration (Cmax),Days 1 through 17,Negative Symptoms in Schizophrenia,No
DRD2,Olanzapine,NCT06107803,https://clinicaltrials.gov/study/NCT06107803,Phase 1,Completed,secondary,PK,Pharmacokinetic Evaluation of Co-administration - AUC 0-24,Days 1 through 17,Negative Symptoms in Schizophrenia,No
DRD2,Olanzapine,NCT06253546,https://clinicaltrials.gov/study/NCT06253546,Phase 1,Completed,secondary,PK,Period 2: Maximum Observed Plasma Drug Concentration (Cmax) of TV-44749,Day 1 Up to Day 43,Schizophrenia,No
DRD2,Olanzapine,NCT06253546,https://clinicaltrials.gov/study/NCT06253546,Phase 1,Completed,secondary,PK,Period 2: Area Under the Plasma Drug Concentration versus Time Curve (AUC) of TV-44749,Day 1 Up to Day 43,Schizophrenia,No
DRD2,Olanzapine,NCT06253546,https://clinicaltrials.gov/study/NCT06253546,Phase 1,Completed,secondary,PK,Period 2: AUC of TV-44749 Extrapolated to Infinity (AUC0-∞),Day 1 Up to Day 43,Schizophrenia,No
DRD2,Olanzapine,NCT06253546,https://clinicaltrials.gov/study/NCT06253546,Phase 1,Completed,secondary,PK,"Period 1: Maximum Observed Plasma Drug concentration at Steady State (Cmax,ss[oral olanzapine])",Day 7,Schizophrenia,No
DRD2,Olanzapine,NCT06253546,https://clinicaltrials.gov/study/NCT06253546,Phase 1,Completed,secondary,PK,"Period 1: AUC of Oral Olanzapine at Steady State (AUC0-τ,ss[oral olanzapine])",Day 7,Schizophrenia,No
DRD2,Olanzapine,NCT06253546,https://clinicaltrials.gov/study/NCT06253546,Phase 1,Completed,secondary,PK,"Period 1: Calculated AUC of Oral Olanzapine at Steady State Extrapolated Over 28 Days (AUC0-τ,ss[oral olanzapine] × 28)",Day 7,Schizophrenia,No
DRD2,Olanzapine,NCT06315283,https://clinicaltrials.gov/study/NCT06315283,Phase 1,Completed,primary,PK,Area under the curve (AUC) of TV-44749,Days 57 to 85,Schizophrenia,No
DRD2,Olanzapine,NCT06315283,https://clinicaltrials.gov/study/NCT06315283,Phase 1,Completed,primary,PK,AUC of oral olanzapine,24-hour period following administration,Schizophrenia,No
DRD2,Olanzapine,NCT06315283,https://clinicaltrials.gov/study/NCT06315283,Phase 1,Completed,secondary,PK,"Maximum observed plasma drug concentration at steady state (Cmax,ss) of TV-44749",Day 57 to Day 85,Schizophrenia,No
DRD2,Olanzapine,NCT06315283,https://clinicaltrials.gov/study/NCT06315283,Phase 1,Completed,secondary,PK,"Plasma concentration at the end of the dosing interval at steady state (Ctrough,ss) of TV-44749",Day 85,Schizophrenia,No
DRD2,Olanzapine,NCT06315283,https://clinicaltrials.gov/study/NCT06315283,Phase 1,Completed,secondary,PK,"Cmax,ss of oral olanzapine",24-hour period following administration,Schizophrenia,No
DRD2,Olanzapine,NCT06319170,https://clinicaltrials.gov/study/NCT06319170,Phase 1,Completed,primary,PK,Maximum observed plasma drug concentration (Cmax),Randomization to 84 days after randomiza,"Schizophrenia, Schizoaffective Disorder",No
DRD2,Olanzapine,NCT06319170,https://clinicaltrials.gov/study/NCT06319170,Phase 1,Completed,primary,PK,Area under the plasma drug concentration-time curve (AUC),Randomization to 84 days after randomiza,"Schizophrenia, Schizoaffective Disorder",No
DRD2,Olanzapine,NCT06319170,https://clinicaltrials.gov/study/NCT06319170,Phase 1,Completed,primary,PK,AUC extrapolated to infinity (AUC0-∞),Randomization to 84 days after randomiza,"Schizophrenia, Schizoaffective Disorder",No
DRD2,Olanzapine,NCT06319170,https://clinicaltrials.gov/study/NCT06319170,Phase 1,Completed,secondary,PK,Cmax of ZYPREXA,Up to 24 hours after administration of Z,"Schizophrenia, Schizoaffective Disorder",No
DRD2,Olanzapine,NCT06319170,https://clinicaltrials.gov/study/NCT06319170,Phase 1,Completed,secondary,PK,AUC of ZYPREXA,Up to 216 hours after administration of,"Schizophrenia, Schizoaffective Disorder",No
DRD2,Olanzapine,NCT06600477,https://clinicaltrials.gov/study/NCT06600477,Phase 1,Completed,primary,PK,(1) Bioavailability of test products compared to reference product based on pharmacokinetic parameter of AUC from time 0 to time t,240 hours,Healthy,No
DRD2,Olanzapine,NCT06600477,https://clinicaltrials.gov/study/NCT06600477,Phase 1,Completed,secondary,PK,(2) Bioavailability of test products compared to reference product based on pharmacokinetic parameter of Cmax,240 hours,Healthy,No
DRD2,Olanzapine,NCT06600477,https://clinicaltrials.gov/study/NCT06600477,Phase 1,Completed,secondary,PK,(3) Bioavailability of test products compared to reference product based on pharmacokinetic parameter of AUC from time 0 to infinity,240 hours,Healthy,No
DRD2,Paliperidone,NCT00073320,https://clinicaltrials.gov/study/NCT00073320,Phase 3,Completed,primary,PK,To explore the comparability of pharmacokinetic parameter estimates of paliperidone and paliperidone palmitate between the 2 injection sites.,,Schizophrenia,No
DRD2,Paliperidone,NCT00119756,https://clinicaltrials.gov/study/NCT00119756,Phase 3,Completed,secondary,PK,Pharmacokinetic evaluations (e.g. blood level of the drug) at finish of trial; Efficacy measures at finish of trial,,Schizophrenia,No
DRD2,Paliperidone,NCT00758030,https://clinicaltrials.gov/study/NCT00758030,Phase 1,Completed,primary,PK,"Safety and tolerability of extended-release (ER) OROS paliperidone in healthy Japanese and Caucasian adults. Paliperidone plasma concentrations, time profiles and PK parameters after single and multiple dosing for Japane",,Schizophrenia,No
DRD2,Paliperidone,NCT00758030,https://clinicaltrials.gov/study/NCT00758030,Phase 1,Completed,secondary,PK,Pharmacogenomics: Relationships between composite genetic description or predicted observable traits and the pharmacokinetic parameters of paliperidone and its enantiomers were explored graphically.,,Schizophrenia,No
DRD2,Paliperidone,NCT00791167,https://clinicaltrials.gov/study/NCT00791167,Phase 1,Completed,secondary,PK,To document the pharmacokinetics of a 1.5-mg dose of paliperidone ER in healthy men and to assess the safety and tolerability of the 1.5- and 3 mg tablets of paliperidone ER in healthy men,,Schizophrenia,No
DRD2,Paliperidone,NCT00791193,https://clinicaltrials.gov/study/NCT00791193,Phase 1,Completed,primary,PK,"To evaluate the pharmacokinetics and relative bioavailability of paliperidone ER formulations with different in vitro release rates (slow, fast) compared to the target formulation after a single 12 mg dose.",,Schizophrenia,No
DRD2,Paliperidone,NCT00791284,https://clinicaltrials.gov/study/NCT00791284,Phase 1,Completed,primary,PK,To investigate the single-dose pharmacokinetics of IR paliperidone after oral administration to patients with moderate hepatic impairment as compared to patients with normal hepatic function,,Hepatic Impairment; Schizophrenia,No
DRD2,Paliperidone,NCT00791349,https://clinicaltrials.gov/study/NCT00791349,Phase 1,Completed,secondary,PK,"To explore the relationship between the pharmacokinetics of paliperidone and ECG parameters of interest, and to explore the safety and tolerability of paliperidone",,Schizoaffective Disorder; Schizophrenia,No
DRD2,Paliperidone,NCT00791401,https://clinicaltrials.gov/study/NCT00791401,Phase 1,Completed,primary,PK,"To evaluate the pharmacokinetics of a single oral dose of 3 mg ER OROS paliperidone in patients with varying degrees of renal impairment (mild, moderate, and severe), compared with patients with normal renal function",,Renal Impairment; Schizophrenia,No
DRD2,Paliperidone,NCT00791622,https://clinicaltrials.gov/study/NCT00791622,Phase 1,Completed,secondary,PK,"To explore the relationship between the pharmacokinetics of paliperidone ER and ECG parameters of interest, to evaluate the cardiovascular safety and tolerability of 18-mg paliperidone ER at steady state, and to evaluate",,Schizoaffective Disorder; Schizophrenia,No
DRD2,Paliperidone,NCT00791713,https://clinicaltrials.gov/study/NCT00791713,Phase 1,Completed,primary,PK,"To evaluate the effects of a CYP2D6 inhibitor, paroxetine, on the pharmacokinetics of a single dose of orally administered paliperidone ER",,Schizophrenia,No
DRD2,Paliperidone,NCT00796081,https://clinicaltrials.gov/study/NCT00796081,Phase 1,Completed,primary,PK,to characterize the pharmacokinetics of paliperidone after single- and multiple-dose oral administrations of paliperidone ER in children and adolescent patients (>= 10 to <= 17 years of age),,Schizoaffective Disorder; Schizophrenia; Schizophreniform Disorders,No
DRD2,Paliperidone,NCT00796185,https://clinicaltrials.gov/study/NCT00796185,Phase 1,Completed,primary,PK,"To compare the steady-state pharmacokinetics of paliperidone after administration of ER OROS paliperidone at 15 mg orally and IR risperidone at 8 mg orally, twice daily; to explore the dose-proportionality of 9 mg and 15",,Schizoaffective Disorder; Schizophrenia,No
DRD2,Paliperidone,NCT00796276,https://clinicaltrials.gov/study/NCT00796276,Phase 1,Completed,primary,PK,To characterize and document the pharmacokinetics of paliperidone in plasma and urine;the (+) and (-) paliperidone ratio;the possible interconversion between the (+)- and (-)- enantiomers of paliperidone;the absolute ora,,Schizophrenia,No
DRD2,Paliperidone,NCT00796432,https://clinicaltrials.gov/study/NCT00796432,Phase 1,Completed,primary,PK,to evaluate D2 receptor occupancy and plasma concentration of paliperidone at defined times after intake of a single dose of OROS paliperidone 6 mg,,Schizophrenia,No
DRD2,Paliperidone,NCT00796432,https://clinicaltrials.gov/study/NCT00796432,Phase 1,Completed,secondary,PK,to derive pharmacokinetic/pharmacodynamic relationships and the occurrence of adverse events,,Schizophrenia,No
DRD2,Paliperidone,NCT00796471,https://clinicaltrials.gov/study/NCT00796471,Phase 1,Completed,primary,PK,To evaluate the pharmacokinetics of 2 ER formulations of 2 mg-eq paliperidone in comparison with 2 mg IR paliperidone oral solution and to evaluate the effect of food on the pharmacokinetics of these ER formulations,,Schizophrenia,No
DRD2,Paliperidone,NCT00796640,https://clinicaltrials.gov/study/NCT00796640,Phase 1,Completed,primary,PK,To evaluate the pharmacokinetics of 2 ER pellet formulations of 2 mg-eq paliperidone in comparison to 2 mg IR paliperidone oral solution and to evaluate the effect of food on the pharmacokinetics of the ER pellet formula,,Schizophrenia,No
DRD2,Paliperidone,NCT00838669,https://clinicaltrials.gov/study/NCT00838669,Phase 1,Completed,primary,PK,to evaluate the effect of food on the pharmacokinetics of ER OROS paliperidone in ambulant healthy men; to evaluate the effect of posture on the pharmacokinetics of ER OROS paliperidone under fasting conditions,,Schizophrenia,No
DRD2,Paliperidone,NCT00892125,https://clinicaltrials.gov/study/NCT00892125,Phase 1,Completed,primary,PK,"to evaluate the effects of a potent enzyme inducer, carbamazepine, on the steady-state pharmacokinetics of orally administered paliperidone ER",,Bipolar Disorder; Schizophrenia,No
DRD2,Paliperidone,NCT00892320,https://clinicaltrials.gov/study/NCT00892320,Phase 1,Completed,primary,PK,to evaluate the effect of food on the pharmacokinetics of extended-release (ER) OROS paliperidone in healthy Japanese adults,,Schizophrenia,No
DRD2,Paliperidone,NCT00892541,https://clinicaltrials.gov/study/NCT00892541,Phase 1,Completed,primary,PK,"To evaluate the effects of an organic cation transporter inhibitor, trimethoprim, on the pharmacokinetics of orally administered ER OROS paliperidone",,Schizophrenia,No
DRD2,Paliperidone,NCT00934635,https://clinicaltrials.gov/study/NCT00934635,Phase 4,Terminated,secondary,PK,Plasma Concentrations of Paliperidone and Risperidone,Measurement of plasma concentration at V,Schizophrenia,No
DRD2,Paliperidone,NCT01060228,https://clinicaltrials.gov/study/NCT01060228,Phase 1,Completed,primary,PK,To evaluate the pharmacokinetics of a single dose of orally administered paliperidone ER before and during the administration of VPA at steady-state,Blood samples taken within 2 hours befor,Epilepsy; Schizophrenia,No
DRD2,Paliperidone,NCT01060228,https://clinicaltrials.gov/study/NCT01060228,Phase 1,Completed,secondary,PK,To determine the effect of a single dose of paliperidone ER on steady-state VPA plasma concentrations,"Predose on Days 12 to 16, and 19",Epilepsy; Schizophrenia,No
DRD2,Paliperidone,NCT01094249,https://clinicaltrials.gov/study/NCT01094249,Phase 1,Completed,primary,PK,To assess the potential effect of multiple doses of paliperidone ER tablets on the steady state pharmacokinetics of VPA.,Blood samples collected at specified tim,Bipolar Disorder; Psychotic Disorders; Schizophrenia,No
DRD2,Paliperidone,NCT01258920,https://clinicaltrials.gov/study/NCT01258920,Phase 3,Completed,secondary,PK,Pharmacokinetic evaluations (graphically display to explore dose proportionality and achievement of steady state),"49 Weeks (Baseline, Week 1, 5, 9, 13, 21",Schizophrenia,No
DRD2,Paliperidone,NCT01559272,https://clinicaltrials.gov/study/NCT01559272,Phase 1,Completed,primary,PK,Plasma concentration of Paliperidone (Period 1),14 time points over 96 hours,Schizophrenia,No
DRD2,Paliperidone,NCT01559272,https://clinicaltrials.gov/study/NCT01559272,Phase 1,Completed,primary,PK,Plasma concentration of Paliperidone (Period 2),29 time points over 544 days,Schizophrenia,No
DRD2,Paliperidone,NCT01606254,https://clinicaltrials.gov/study/NCT01606254,Phase 2,Completed,primary,PK,Paliperidone Pre-dose Plasma Concentration (Cpredose) at Day 8,Day 8,Schizophrenia,No
DRD2,Paliperidone,NCT01606254,https://clinicaltrials.gov/study/NCT01606254,Phase 2,Completed,primary,PK,Paliperidone Pre-dose Plasma Concentration (Cpredose) at Day 36,Day 36,Schizophrenia,No
DRD2,Paliperidone,NCT01606254,https://clinicaltrials.gov/study/NCT01606254,Phase 2,Completed,primary,PK,Paliperidone Pre-dose Plasma Concentration (Cpredose) at Day 64,Day 64,Schizophrenia,No
DRD2,Paliperidone,NCT01606254,https://clinicaltrials.gov/study/NCT01606254,Phase 2,Completed,primary,PK,Paliperidone Pre-dose Plasma Concentration (Cpredose) at Day 92,Day 92,Schizophrenia,No
DRD2,Paliperidone,NCT01606254,https://clinicaltrials.gov/study/NCT01606254,Phase 2,Completed,primary,PK,Maximum Observed Plasma Concentration (Cmax) of Paliperidone,"Days 1, 8, 15, 22, 36, 50, 64, 67, 71, 7",Schizophrenia,No
DRD2,Paliperidone,NCT01606254,https://clinicaltrials.gov/study/NCT01606254,Phase 2,Completed,primary,PK,Time to Reach Maximum Observed Plasma Concentration (Tmax) of Paliperidone,"Days 1, 8, 15, 22, 36, 50, 64, 67, 71, 7",Schizophrenia,No
DRD2,Paliperidone,NCT01606254,https://clinicaltrials.gov/study/NCT01606254,Phase 2,Completed,primary,PK,Area Under the Curve From Time Zero to End of Dosing Interval (AUCtau),"Days 1, 8, 15, 22, 36, 50, 64, 67, 71, 7",Schizophrenia,No
DRD2,Paliperidone,NCT01942382,https://clinicaltrials.gov/study/NCT01942382,Phase 1,Completed,primary,PK,Plasma concentration of unchanged drug (Paliperidone palmitate),Days 1 to 190,Schizophrenia,No
DRD2,Paliperidone,NCT01942382,https://clinicaltrials.gov/study/NCT01942382,Phase 1,Completed,primary,PK,Plasma concentration of active metabolite (paliperidone),Days 1 to 190,Schizophrenia,No
DRD2,Paliperidone,NCT01942382,https://clinicaltrials.gov/study/NCT01942382,Phase 1,Completed,primary,PK,Plasma concentration of enantiomer of paliperidone palmitate (R078543),Days 1 to 190,Schizophrenia,No
DRD2,Paliperidone,NCT01942382,https://clinicaltrials.gov/study/NCT01942382,Phase 1,Completed,primary,PK,Plasma concentration of enantiomer paliperidone palmitate (R078544),Days 1 to 190,Schizophrenia,No
DRD2,Paliperidone,NCT01942382,https://clinicaltrials.gov/study/NCT01942382,Phase 1,Completed,primary,PK,Maximum Observed Plasma Concentration (Cmax) of paliperidone palmitate,Days 1 to 190,Schizophrenia,No
DRD2,Paliperidone,NCT01942382,https://clinicaltrials.gov/study/NCT01942382,Phase 1,Completed,primary,PK,Time to Reach Maximum Observed Plasma Concentration (Tmax) of paliperidone palmitate,Days 1 to 190,Schizophrenia,No
DRD2,Paliperidone,NCT01942382,https://clinicaltrials.gov/study/NCT01942382,Phase 1,Completed,primary,PK,Area Under the Curve From Time Zero to End of Dosing Interval (AUCtau) of paliperidone palmitate,Days 1 to 190,Schizophrenia,No
DRD2,Paliperidone,NCT02075528,https://clinicaltrials.gov/study/NCT02075528,Phase 4,Completed,other,PK,pharmacokinetic (levels of 9-OH risperidone),day 14 and day 42,Schizoaffective Disorder; Schizophrenia,No
DRD2,Paliperidone,NCT03425552,https://clinicaltrials.gov/study/NCT03425552,Phase 1,Completed,primary,PK,Cmax(ss),28 days,Schizophrenia,No
DRD2,Paliperidone,NCT03425552,https://clinicaltrials.gov/study/NCT03425552,Phase 1,Completed,primary,PK,AUC0-τ(ss),28 days,Schizophrenia,No
DRD2,Paliperidone,NCT03557931,https://clinicaltrials.gov/study/NCT03557931,Phase 2,Completed,secondary,PK,Concentration at Trough Level (Ctrough) for ASP4345,"Predose: day 7, day 14, day 21, day 42 a",Schizophrenia,No
DRD2,Paliperidone,NCT04572685,https://clinicaltrials.gov/study/NCT04572685,Phase 1,Completed,primary,PK,"To characterize the Maximum Plasma Concentration [Cmax]of LY03010 P1, P2 and INVEGA SUSTENNA following a single IM injection of 156 mg dosage level in schizophrenia patients",120-Day,Schizophrenia Patients,No
DRD2,Paliperidone,NCT04572685,https://clinicaltrials.gov/study/NCT04572685,Phase 1,Completed,primary,PK,To characterize Area under the plasma concentration versus time curve (AUC) of LY03010 P1 and P2 and INVEGA SUSTENNA following a single IM injection of 156 mg dosage level in schizophrenia patients.,120-Day,Schizophrenia Patients,No
DRD2,Paliperidone,NCT04572685,https://clinicaltrials.gov/study/NCT04572685,Phase 1,Completed,primary,PK,To compare the Cmax of LY03010 P1 and P2 with the Cmax of INVEGA SUSTENNA,120-Day,Schizophrenia Patients,No
DRD2,Paliperidone,NCT04572685,https://clinicaltrials.gov/study/NCT04572685,Phase 1,Completed,primary,PK,To compare the AUCs of LY03010 P1 and P2 with the AUCs of INVEGA SUSTENNA,120-Day,Schizophrenia Patients,No
