Toxins,Targets,Drug,Approval_yr,Action,NCT_ID,URL,Phase,Status,Start_date,Enrollment,Conditions,N_primary,N_secondary,Primary_outcome_measures,Secondary_outcome_measures,Biomarker_measures
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00205231,https://clinicaltrials.gov/study/NCT00205231,N/A,Completed,2002-05-01,25,HIV Infections,2,3,changes in CD4 counts ~ changes in HIV-RNA levels,changes in hematologic and biochemical laboratory tests ~ degree of TNF inhibition by measuring TNF levels ~ development of infections,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00217386,https://clinicaltrials.gov/study/NCT00217386,Phase 2,Completed,2004-03-01,30,Leukemia; Myelodysplastic Syndromes; Myelodysplastic/Myeloproliferative Diseases,3,0,"Correlate results of ex vivo/in vitro studies on phenotypic, cytogenetic, and functional disease characteristics with in vivo treatment responses ~ Identify parameters that are associated with a high probability of respo",,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00224874,https://clinicaltrials.gov/study/NCT00224874,Phase 2,Completed,2005-09-01,180,Graft vs Host Disease; Immune System Disorders,1,8,Number of Complete Response (CR) at Day 28 of Therapy,"Cumulative Incidence of Systemic Infections ~ Incidence of Epstein-Barr Virus (EBV)-Associated Lymphoma ~ Number of Partial Response (PR), Mixed Response (MR), and Progression ~ Number of Patients Discontinuing Immune Su",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00245960,https://clinicaltrials.gov/study/NCT00245960,Phase 4,Completed,2005-12-27,752,Psoriatic Arthritis,1,1,"Number of Patients Achieving ""Clear"" or ""Almost Clear"" on Physician Global Assessment (PGA) of Psoriasis",Number of Patients Achieving Psoriatic Arthritis Response Criteria (PsARC),No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00247962,https://clinicaltrials.gov/study/NCT00247962,Phase 4,Completed,2005-12-01,566,Ankylosing Spondylitis,1,1,Number of Patients Achieving Assessment in Ankylosing Spondylitis (ASAS 20),Ankylosing Spondylitis Quality of Life (ASQoL) Total Score Change From Baseline,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00249041,https://clinicaltrials.gov/study/NCT00249041,Phase 3,Completed,2005-10-01,447,Rheumatoid Arthritis,1,1,Rates of anti-etanercept antibody formation to etanercept liquid with or without concomitant methotrexate (MTX) therapy at week 24,"Rates of anti-etanercept antibody formation to etanercept liquid at week 12, and the rates of neutralizing antibodies at Weeks 12 and 24. Safety of etanercept liquid in RA subjects receiving 50 mg once weekly up to 24 we",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00252668,https://clinicaltrials.gov/study/NCT00252668,Phase 4,Completed,2004-06-01,300,Rheumatoid Arthritis,1,1,"To evaluate the long-term safety of the combination of etanercept and methotrexate in adults with RA who have completed the previous double-blind, randomized study.","To evaluate the long-term clinical efficacy and x-ray progression of the combination of etanercept and methotrexate in adults with RA who have completed the previous double-blind, randomized study.",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00259610,https://clinicaltrials.gov/study/NCT00259610,Phase 4,Completed,2004-05-01,755,Rheumatoid Arthritis,1,1,Disease Activity Score Erythrocyte Sedimentation Rate(DAS28-ESR),Radiographic Disease Progression Between Baseline and Week 102 as Assessed by Van Der Heijde Modified Sharp Scores.,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00276029,https://clinicaltrials.gov/study/NCT00276029,N/A,Completed,2003-12-01,10,Asthma,2,8,Juniper asthma quality of life ~ Methacholine PC20,FEF25-75 ~ FVC ~ Net change in post-bronchodilator FEV1 ~ computed alveolar nitric oxide concentration ~ exhaled nitric oxide concentration ~ sputum differential inflammatory cell counts ~ sputum supernatant mediator con,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00285779,https://clinicaltrials.gov/study/NCT00285779,Phase 2,Terminated,2006-08-01,27,Lichen Planus,1,14,The Percentage of Patients Achieving a Response in Mucosal Disease (or Cutaneous Disease if no Mucosal Disease) at 12 Weeks,"Count of Patients Achieving a Response in Cutaneous or Mucosal Disease at 24 Weeks ~ Cutaneous Target Lesion Scores - Elevation, at 12 and 24 Weeks ~ Cutaneous Target Lesion Scores - Erythema, at 12 and 24 Weeks ~ Cutane",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00293202,https://clinicaltrials.gov/study/NCT00293202,Phase 2,Terminated,2005-01-01,10,End Stage Renal Disease,2,1,Albumin ~ C-reactive Protein,Prealbumin (mg/dL),No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00293709,https://clinicaltrials.gov/study/NCT00293709,,Completed,2006-01-01,129,"Arthritis, Psoriatic; Psoriasis; Skin Diseases, Papulosquamous",1,10,Percentage of Participants With Treatment-Emergent Adverse Events (AEs) or Serious Adverse Events (SAEs),Change From Baseline in 12-Item Short Form Health Survey (SF-12) at Week 52 ~ Change From Baseline in C-reactive Protein (CRP) at Week 52 ~ Change From Baseline in Disease Activity Score Based on 28 Joints Count (DAS 28),No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00293722,https://clinicaltrials.gov/study/NCT00293722,,Completed,2006-01-01,1308,"Arthritis, Psoriatic; Psoriasis; Skin Diseases, Papulosquamous",1,9,Percentage of Participants With Treatment-Emergent Adverse Events (AEs) or Serious Adverse Events (SAEs),Change From Baseline in 12-Item Short Form Health Survey (SF-12) at Week 52 ~ Change From Baseline in C-reactive Protein (CRP) at Week 52 ~ Change From Baseline in Disease Activity Score Based on 28 Joints Count (DAS 28),No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00298272,https://clinicaltrials.gov/study/NCT00298272,Phase 2,Terminated,2006-05-01,54,Rheumatoid Arthritis,5,3,Maximum Duration of Infections Through Week 24 ~ Number of Participants With Adverse Events (AEs) and Serious Adverse Events (SAEs) Through Week 24 ~ Number of Participants With Any Infections or Any Grade 3/4 Infections,Proportion of Participants Achieving an American College of Rheumatology 20 (ACR20) Response at Week 24 ~ Proportion of Participants Achieving an American College of Rheumatology 50 (ACR50) Response at Week 24 ~ Proporti,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00309907,https://clinicaltrials.gov/study/NCT00309907,Phase 2,Completed,2006-04-01,39,Accelerated Phase Chronic Myelogenous Leukemia; Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Ly,1,5,Response of IPS (Idiopathic Pneumonia Syndrome) to Etanercept Plus Corticosteroid Therapy by Day 28.,C-reactive Protein Levels ~ Estimate Percentage Pulmonary Response in Patients With IPS Treated With Etanercept + Corticosteroid Therapy ~ Plasma Cytokine IL6 Level ~ Survival Rate ~ Toxicity of Etanercept Plus Corticost,Yes
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00317499,https://clinicaltrials.gov/study/NCT00317499,Phase 3,Completed,2000-04-01,205,Psoriasis; Psoriatic Arthritis,0,0,,,
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00317538,https://clinicaltrials.gov/study/NCT00317538,Phase 3,Completed,2003-06-01,28,Rheumatoid Arthritis,1,1,"Evaluate safety and evidence of therapeutic benefit of infliximab and methotrexate, in patients with rheumatoid arthritis who have had an incomplete response to etanercept and methotrexate (MTX), at week 16","Evaluate pharmacokinetics, immunogenicity, structural damage and pharmacodynamics over the study period",Yes
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00322439,https://clinicaltrials.gov/study/NCT00322439,,Completed,2006-05-01,2511,Psoriasis,1,9,Five-year Cumulative Incidence of Serious Adverse Events and Serious Infectious Events,Euroqol-5D (EQ-5D) Total Score ~ Euroqol-5D (EQ-5D) Visual Analog Scale (VAS) ~ Five-year Cumulative Incidence for Events of Medical Interest (EMIs) ~ Healthcare Resource Use ~ Percentage of Body Surface Area Affected by,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00329823,https://clinicaltrials.gov/study/NCT00329823,Phase 2,Completed,2005-09-01,10,Hidradenitis Suppurativa,6,0,Endpoints : ~ Patient's global assessment of disease activity scores based on a VAS scale ~ The disease activity index based on a calculated score. ~ The number of newly presented lesions. ~ The sum of the [diameter X se,,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00332332,https://clinicaltrials.gov/study/NCT00332332,Phase 4,Completed,2006-03-01,246,Psoriasis,1,3,Participants With a Status of Mild or Better on Physician Global Assessment at Month 12,Percent Change From Baseline to Month 12 in Body Surface Area Affected by Psoriasis ~ Percent Change From Baseline to Month 12 in Patient Global Assessment ~ Percent Change From Baseline to Month 12 in the Dermatology Li,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00333034,https://clinicaltrials.gov/study/NCT00333034,Phase 3,Completed,2006-06-01,120,Psoriasis,1,2,The primary efficacy endpoint is the PASI 75 response at week 12. PASI 75 is defined as a 75% or greater improvement in PASI score from baseline.,"EQ5D, FACIT-F. ~ The secondary efficacy endpoints will include but not limited to: PASI 50, PASI 75 (at visit other than week 12, PASI 90, PASI score PGA of 0 or 1 (clear or minimal, Patient global assessment of psoriasi",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00346294,https://clinicaltrials.gov/study/NCT00346294,Phase 4,Completed,2006-01-01,115,Rheumatoid Arthritis,1,2,To estimate the rate of failure of the Enbrel® SureClick™ Auto-injector in RA subjects.,To determine the rate of failed drug deliveries (as opposed to device failures). ~ To estimate the rate of failure of the Enbrel® SureClick™ Auto-injector at the subject level in RA subjects.,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00353119,https://clinicaltrials.gov/study/NCT00353119,Phase 3,Completed,2006-04-01,15,Palmoplantaris Pustulosis,1,3,Percentage Change in Palmoplantar Pustulosis Severity Index (PPPASI) Before Crossover,Number of Adverse Events ~ Percentage Change in Palmoplantar Pustulosis Area and Severity Index (PPPASI) ~ Percentage Change in Palmoplantar Pustulosis Area and Severity Index (PPPASI) After Crossover,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00356356,https://clinicaltrials.gov/study/NCT00356356,Phase 3,Completed,2002-04-01,257,Ankylosing Spondylitis,2,9,Absence of deterioration (using ASAS criteria) of at least 20% and absolute improvement of at least 10 units on a 0-100 scale in the potential remaining ASAS domain ~ Treatment Response (using ASAS criteria) of at least ,"ASAS Response Criteria at weeks 24, 36, 48, 60, 72, 84, 96, 108, 120, and the ASAS Response Criteria at 50% and 70% levels at weeks 12, 24, 36, 48, 60, 72, 84, 96, 108, 120, and 144. ~ Ability to reduce and discontinue c",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00356590,https://clinicaltrials.gov/study/NCT00356590,Phase 3,Completed,1998-12-01,468,Rheumatoid Arthritis,10,19,Death ~ Lymphoma ~ Malignancy ~ Serious Infectious Event ~ Total Exposure Adjusted Rate of Lymphomas ~ Total Exposure Adjusted Rate of Serious Adverse Events ~ Total Exposure Adjusted Rate of Serious Infectious Events ~ ,ACR20 Response at Month 12 ~ ACR20 Response at Month 3 ~ ACR50 Response at Month 12 ~ ACR70 Response at Month 12 ~ Change From Baseline to Year 2 in Sharp Score Erosion Subscale ~ Change From Baseline to Year 2 in Sharp ,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00357903,https://clinicaltrials.gov/study/NCT00357903,Phase 3,Completed,1997-04-01,639,Rheumatoid Arthritis,10,9,Death ~ Lymphoma ~ Malignancy ~ Serious Infectious Event ~ Total Exposure Adjusted Rate of Deaths ~ Total Exposure Adjusted Rate of Lymphomas ~ Total Exposure Adjusted Rate of Malignancies ~ Total Exposure Adjusted Rate ,ACR20 at Month 3 in Adults ~ C-Reactive Protein ~ Childhood Health Assessment Questionnaire ~ Dosing Period ~ Health Assessment Questionnaire Disability Index ~ JRA DOI 30 at Month 3 in Juveniles ~ Standardized Incidence,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Etanercept,1998,INHIBITOR,NCT00361634,https://clinicaltrials.gov/study/NCT00361634,Phase 1,Completed,2006-09-01,14,Rheumatoid Arthritis,6,9,Percent Change in Synovial Initial Area Under the (Contrast-time) Curve (IAUC) From Days 1-29 ~ Percent Change in Synovial Transfer Constant (Ktrans) From Days 1-29 ~ Percent Change in Synovial Transfer Constant (Ktrans),Difference Between Percent Change in IAUC From Days -28 to 1 and Days 1 to 29 ~ Difference Between Percent Change in IAUC From Days -28 to 1 and Days 1 to 57 ~ Difference Between Percent Change in IAUC From Days -28 to 1,No
